Baumann 9.62893e-05
Buljo 9.59245e-05
Brattås 9.59245e-05
Borchgrevink 9.59245e-05
Bjørgo 9.55598e-05
Bartnes 9.51951e-05
Bremseth 9.48303e-05
Balstad 9.48303e-05
Bratvold 9.41009e-05
Bjorøy 9.41009e-05
Bergquist 9.41009e-05
Belsvik 9.37361e-05
Ballestad 9.33714e-05
Bergman 9.26419e-05
Brekka 9.22772e-05
Bergseng 9.22772e-05
Bjørnø 9.19125e-05
Bakker 9.19125e-05
Buan 9.15477e-05
Brænden 9.08183e-05
Bøthun 9.04535e-05
Brevig 8.82651e-05
Buene 8.75357e-05
Brastad 8.7171e-05
Bhatti 8.60768e-05
Brunborg 8.5712e-05
Bjørkmo 8.5712e-05
Bauer 8.53473e-05
Broch 8.46178e-05
Bakkejord 8.31589e-05
Bergsvik 8.20647e-05
Bodin 8.17e-05
Bjørnøy 8.13352e-05
Barka 8.09705e-05
Bringedal 8.06058e-05
Brataas 8.06058e-05
Brandvik 8.0241e-05
Buvarp 7.98763e-05
Bakkehaug 7.95116e-05
Brække 7.87821e-05
Benonisen 7.84174e-05
Bonsaksen 7.80527e-05
Bones 7.76879e-05
Becker 7.73232e-05
Borsheim 7.69585e-05
Bakkeli 7.69585e-05
Brudvik 7.65937e-05
Buseth 7.6229e-05
Bødtker 7.58643e-05
Brudevoll 7.58643e-05
Bell 7.58643e-05
Brænd 7.54995e-05
Blomvik 7.54995e-05
Birkeli 7.54995e-05
Bakkan 7.54995e-05
Børsheim 7.51348e-05
Brubakken 7.47701e-05
Bjørshol 7.44053e-05
Bjørkum 7.44053e-05
Bakkelund 7.40406e-05
Bakketun 7.36759e-05
Bærheim 7.29464e-05
Bergtun 7.29464e-05
Bakstad 7.29464e-05
Christensen 0.00232954
Christiansen 0.00143668
Carlsen 0.00105918
Christoffersen 0.000519378
Clausen 0.000443879
Corneliussen 0.000274278
Caspersen 0.000171789
Christophersen 0.000159023
Carlsson 0.0001572
Claussen 0.000126562
Chen 0.000107596
Carlson 8.82651e-05
Chaudhry 8.79004e-05
Cappelen 8.06058e-05
Celius 7.80527e-05
Dahl 0.00427138
Danielsen 0.00201952
Dahle 0.0012058
Dale 0.00116532
Dalen 0.000912924
Davidsen 0.000677307
Dahlen 0.000438773
Didriksen 0.000413606
