Jardar 0.000120887
Thormod 0.000120887
Bastian 0.000120404
Minh 0.000120404
Sigvart 0.000120404
Hamza 0.00011992
Ole-Christian 0.00011992
Tor-Arne 0.00011992
Odvar 0.000114601
Anfinn 0.000113634
Adolf 0.000112667
Andrzej 0.000112667
Ingmar 0.000112667
Louis 0.000112183
Mathis 0.000112183
Ole-Petter 0.000112183
Christen 0.000111216
Hamid 0.000111216
Marvin 0.000110733
Olai 0.000110733
Jarand 0.000110249
Joel 0.000110249
Halvdan 0.000109282
Per-Erik 0.000108799
Bilal 0.000108315
Piotr 0.000107831
Vilhelm 0.000107831
Eddie 0.000105897
Edin 0.000105414
Knud 0.000104447
Gert 0.000103479
Oluf 0.000103479
Artur 0.000102996
Ole-Jørgen 0.000102029
Yusuf 0.000101545
Tønnes 0.000101062
Krzysztof 0.000100578
Reinert 0.000100578
Ted 0.000100578
Nikolas 0.000100095
Noralf 0.000100095
Øyvin 0.000100095
Halvar 9.96111e-05
Vincent 9.91275e-05
Enok 9.8644e-05
Herbjørn 9.76769e-05
Linus 9.76769e-05
Sam 9.76769e-05
Widar 9.71933e-05
Jamal 9.67098e-05
